nom	id	theme	description
OuvrePopupAsynchrone	1410087806	gestion des fenêtres	Ouvre une fenêtre de type popup dont le résultat sera récupéré par une procédure WLangage (également appelée "Callback").
PageAgencementEnCours	1000024599	gestion des pages	Renvoie l'indice de l'agencement en cours : dans la page en cours.dans la page spécifiée.
PageChangeAgencement	1000024598	gestion des pages	Applique un agencement spécifique sur une page.
PageDepuisSource	1000021400	liaison	Initialise automatiquement les champs d'une page avec : les valeurs des rubriques associées dans l'enregistrement en cours (chargé en mémoire) du fich
PageEcritCodeHTTP	1410090194	gestion des pages	Renseigne le code HTTP qui sera retourné au client à la fin de l'exécution du code serveur de la page.
PageEcritCodeHTTPPersonnalisé	1410090195	gestion des pages	Renseigne le code HTTP personnalisé qui sera retourné au client à la fin de l'exécution du code serveur de la page.
PaletteChange	1410090897	Palette	Modifie la palette utilisée par le projet ou par une fenêtre.
PaletteCharge	1410090780	Palette	Charge une palette à partir d'un fichier de type ".wdpalette".
PaletteGénère	1410090825	Palette	Génère une palette à partir d'une couleur de base.
PaletteRécupère	1410090898	Palette	Récupère la palette courante du projet ou la palette de la fenêtre.
PaletteSauve	1410090779	Palette	Sauve une palette dans un fichier.
PartageProximitéAccepteConnexion	1410090646	partage de proximité	Accepte la demande de connexion d'un appareil distant.
PartageProximitéArrêteAttente	1410090647	partage de proximité	Arrête l'attente de la connexion des appareils aux autres appareils à proximité.
PartageProximitéArrêteRecherche	1410090649	partage de proximité	Arrête la recherche des appareils distants.
PartageProximitéArrêteTout	1410090668	partage de proximité	Arrête le ou les partages de proximité en cours : arrêt de l'attente de connexion, arrêt de la recherche d'appareils distants, déconnexion de tous les
PartageProximitéAttendConnexion	1410090655	partage de proximité	Rend l'appareil visible aux appareils distants qui sont en mode "recherche à proximité" (via la fonction PartageProximitéRechercheAppareil) et attend 
PartageProximitéDéconnecte	1410090652	partage de proximité	Ferme la connexion avec un appareil distant.
PartageProximitéDemandeConnexion	1410090650	partage de proximité	Demande la connexion à un appareil distant.
PartageProximitéEnvoie	1410090653	partage de proximité	Envoie des données (buffer binaire) à un ou plusieurs appareil(s) distant(s) au(x)quel(s) l'appareil en cours est connecté.
PartageProximitéEnvoieFichier	1410090654	partage de proximité	Envoie un fichier à un ou plusieurs appareil(s) distant(s) au(x)quel(s) l'appareil en cours est connecté.
PartageProximitéRechercheAppareil	1410090648	partage de proximité	Recherche les appareils à proximité qui ont annoncé leur présence et qui sont en attente de connexion.
PartageProximitéRefuseConnexion	1410090651	partage de proximité	Refuse la demande de connexion d'un appareil distant.
PDFAjouteFiligrane	1410087843	PDF	Ajoute un filigrane sur toutes les pages ou sur certaines pages d'un fichier PDF existant.
PDFAjouteImage	1410087847	PDF	Ajoute une image dans une page d'un fichier PDF existant.
PDFChampInfoXY	1410091157		
PDFExtrait	1410090600		
PDFFerme	1000025127	PDF	Ferme le fichier PDF chargé en mémoire dans une variable de type pdfDocument.
PDFNbSignature	1410088119	PDF	Récupère le nombre de signatures dans un document PDF.
PDFOuvre	1000025032	PDF	Ouvre un document PDF et charge ce document dans une variable de type pdfDocument.
PDFRécupèreDateSignature	1410088121	PDF	Récupère la date de l'une des signatures d'un document PDF.
PDFRécupèreSignature	1410088120	PDF	Récupère la signature d'un document PDF sous forme d'un buffer.
PDFVérifieSignatures	1410090988	PDF	Vérifie la validité des signatures contenues dans un PDF.
PermissionDemande	1410087423	Permission	Demande à l'utilisateur d'accorder une permission à l'application.
PermissionListe	1410087429	Permission	Renvoie une ou toutes les permissions déclarées par l'application.
PhraseVersBuffer	1000025971	gestion des chaînes	Renvoie le buffer encodé dans une phrase mnémotechnique BIP39.
PicCaptureLasso	1410088683	Editeur d'images et variables WDPic	Effectue une capture d'écran via le lasso et récupère cette capture dans une variable de type Image.
PicCaptureLassoOCR	1410088839	Editeur d'images et variables WDPic	Lance une capture d'écran par le lasso pour en extraire le texte via une analyse avec le système OCR intégré.
PiloteCombo	1000025309	Pilote	Pilote une des actions suivantes sur un champ Combo : clic sur le bouton permettant de dérouler la liste du champ Combo. sélection d'un élément dans u
PiloteDnD	1410088663	Pilote	Pilote un "Glisser-Déposer" durant les tests automatiques.
PoliceCharge	1410090994	gestion des polices	Charge une police personnelle depuis un fichier (ou un buffer). Après le chargement, les polices et variantes déclarées par le fichier seront disponib
PoliceDécharge	1410090995	gestion des polices	Décharge une police précédemment chargée avec la fonction PoliceCharge.
Polyligne2DAjoutePoint	1410090159	gestion des données spatiales	Ajoute un nouveau point dans une polyligne en 2 dimensions (polyligne géométrique).
PolyligneGéoAjoutePoint	1410090160	gestion des données spatiales	Ajoute un nouveau point dans une polyligne géographique.
PopupAffichePage	1410087258	gestion des pages	Affiche une page WEBDEV comme une popup dans la page courante avec un effet de GFI (Grisage des Fenêtres Inaccessibles).
PopupFermePage	1410087259	gestion des pages	Masque une page affichée en popup via la fonction PopupAffichePage.
PremièreLettreEnMajuscule	1410088702	gestion des chaînes	Convertit en majuscule la première lettre de tous les mots d'une chaîne de caractères.
PythonAjouteChemin	1410088169	Python	Permet d'ajouter le chemin d'un répertoire ou le chemin de l'environnement virtuel pour la recherche des modules Python.
PythonExécute	1410088102	Python	Exécute une fonction présente dans un module Python.
PythonInitialise	1410088100	Python	Indique l'emplacement de la DLL Python à charger.
PythonTermine	1410088101	Python	Décharge la DLL Python et libère la mémoire.
RechercheSémantique	1410091374		
RécupèreDéfinitionVariable	1410090635		
RécupèreThème	1000025320	gestion du téléphone	Permet de connaître le thème actuel d'une application mobile.
RedisAffecte	1410088170	gestion d'une base Big Data Redis	Modifie la valeur d'une clé sur un serveur Redis.
RedisDéconnecte	1410089738	gestion d'une base Big Data Redis	Force la fermeture de la connexion vers un serveur Redis (ou un cluster Redis).
RedisRécupère	1410088171	gestion d'une base Big Data Redis	Récupère la valeur d'une clé sur un serveur Redis sous forme de chaîne.
RegexCherche	1000026274	gestion des chaînes	Cherche toutes les parties d'une chaîne de caractères qui respectent un format donné.
RegexRemplace	1000026275	gestion des chaînes	Remplace toutes les parties d'une chaîne qui respectent un format donné.
RegexVérifie	1000026273	gestion des chaînes	Vérifie si une chaîne respecte un format défini par une expression régulière.
RépertoireWeb_15	3012018	diverses WEBDEV	Attention : lors de la migration d'un projet WEBDEV 1.5 vers WEBDEV 17 : la fonction RépertoireWeb a été remplacée par la fonction RépertoireWeb_15. u
SaaSAdminListeLicence	1410090977	SaaS	Liste les licences d'abonnement SaaS associées à un utilisateur.
SaaSAdminListeVisite	1000024559	SaaS	Renvoie la liste des visites d'un site SaaS.
SaisieInvalideAfficheBulle	1000024896	gestion de la saisie invalide	Affiche une bulle d'erreur sous un champ de saisie pour indiquer la raison de la saisie invalide.
SaisieInvalideAfficheErreur	1000026247	gestion de la saisie invalide	Affiche une erreur de saisie invalide pour le champ spécifié.
SaisieInvalideAfficheIcone	1000024917	gestion de la saisie invalide	Affiche une icône d'erreur à côté d'un champ de saisie pour indiquer que la saisie est invalide.
SaisieInvalideDétecte	1000026180	gestion de la saisie invalide	Détecte et met en erreur les champs dont la saisie est invalide et /ou obligatoire.
SaisieInvalideListeChamp	1000026244	gestion de la saisie invalide	Construit la liste des champs dont la saisie est invalide/obligatoire.
ScanAvecInterfaceUtilisateur	1410087840	gestion des scanners	Enregistre un document provenant d'un scanneur dans un ou plusieurs fichiers, en utilisant l'interface utilisateur du scanneur.
ScanCapacité	1410088661	gestion des scanners	Permet de savoir si un scanneur possède une capacité donnée.
ScanDepuisCaméraVersImage	1410090763	gestion du téléphone	Ouvre une fenêtre spécifique permettant de numériser sous forme d'image un ou plusieurs documents à l'aide de la caméra du téléphone ou de la tablette
ScanDepuisCaméraVersPDF	1410090790	gestion du téléphone	Ouvre une fenêtre spécifique permettant de numériser sous forme d'un fichier PDF un ou plusieurs documents à l'aide de la caméra du téléphone (ou de l
ScanDocumentDepuisCaméra	1410090545	gestion du téléphone	Ouvre une fenêtre spécifique permettant de numériser sous forme d'image un ou plusieurs documents à l'aide de la caméra du téléphone ou de la tablette
ScanListe	1410087807	gestion des scanners	Liste les scanneurs connectés au poste en cours.
ScanPropriété	1410087853	gestion des scanners	Permet de connaître ou de modifier les propriétés d'un scanneur.
ScanRécupère	1410087836	gestion des scanners	Récupère les caractéristiques d'un scanneur dans une variable de type Scanneur.
ScanSélecteur	1410087835	gestion des scanners	Affiche une boîte de dialogue standard listant les scanneurs disponibles.
ScanVersImage	1410087838	gestion des scanners	Récupère un document provenant d'un scanneur dans une variable de type Image.
ScanVersPDF	1410087839	gestion des scanners	Enregistre un document provenant d'un scanneur dans un fichier PDF.
SCPEnvoieFichier	1410089102	SCP	Envoie un fichier via le protocole SCP.
SCPRécupèreFichier	1410089103	SCP	Récupère un fichier via le protocole SCP.
SessionHeartBeatActive	1000026248	diverses WEBDEV	Active ou désactive le "heartbeat" de la session courante.
SessionPageDemandée	1410089106	diverses WEBDEV	Renvoie le nom de la page explicitement demandée au lancement de la session.
SessionPrologue	1000026262	diverses WEBDEV	Active ou désactive une procédure WLangage appelée sur chaque requête dans une session.
ShamirCréeClésPartagées	1410091293	cryptage/compression	Crée un ensemble de clés pour un même secret selon l'algorithme de Shamir.
ShamirGénèreNombrePremier	1410091295	cryptage/compression	Génère un nombre premier aléatoire utilisable pour la création de clés via l'algorithme de Shamir. Ce nombre est généré en fonction du secret.
ShamirReconstruitSecret	1410091294	cryptage/compression	Reconstruit un secret à partir d'un ensemble de clés.
sListePort	1000025980	Ports série et parallèle	Renvoie la liste des noms des ports séries et des ports parallèles présents sur la machine.
SMSDétecteCodeUsageUnique	1410090437	SMS	Remplit automatiquement un champ de saisie avec un code à usage unique reçu par SMS.
SocketParamètre	1410088949	gestion des sockets	Permet de paramétrer le mode d'utilisation des fonctions Socket.
SocketProxy	1410088761	gestion des sockets	Spécifie si les sockets TCP et les WebSockets doivent ou non passer par un proxy SOCKS5 pour exécuter leurs requêtes.
SourceDepuisFenêtre	1000021402	liaison	Initialise automatiquement : la valeur mémoire des rubriques d'un fichier de données avec la valeur des champs de la fenêtre.la valeur des variables W
SourceDepuisPage	1000021404	liaison	Initialise automatiquement :la valeur mémoire des rubriques d'un fichier de données avec la valeur des champs de la page.la valeur des variables WLang
SSHConnecteCommande	1410091112	SSH	Permet de conserver la session SSH active entre plusieurs envois de commandes (via la fonction SSHCommande) à un serveur SSH.
SSHDéconnecteCommande	1410091113	SSH	Permet d'arrêter la session SSH qui était active pour permettre l'envoi groupé de plusieurs commandes.
StyleDessinLibelléGrisé	1000025751	diverses WINDEV	Personnalise le style de dessin des libellés, dans les champs qui sont grisés.
Suisse.VérifieIDE	1410089354	gestion des identifiants administratifs	Teste la validité d'un numéro IDE (numéro d'identification des entreprises en Suisse).
Suisse.VérifieNAVS	1410089355	gestion des identifiants administratifs	Teste la validité d'un numéro NAVS (numéro d'assurance vieillesse survivants de Suisse).
Suisse.VérifieNuméroFiscal	1410090222	gestion des identifiants administratifs	Teste la validité d'un numéro fiscal en Suisse.Cette fonction est disponible en code navigateur à partir de la version 2026 Update 1.
Suisse.VérifieREE	1410089356	gestion des identifiants administratifs	Teste la validité d'un numéro REE (numéro dans le registre des entreprises et des établissements identifiant un établissement d'une entreprise en Suis
SynthèseVocaleListeVoix	1000025921	Synthèse Vocale	Renvoie la liste des voix disponibles sur l'appareil pour le moteur de synthèse vocale.
SysCouleurAccentuation	1410090893	Système	Renvoie la couleur d'accentuation de Windows (couleur système également appelée couleur dominante).
